ID,SONG,ALBUM,CHUNK_ID,CHUNK
1606,King of My Heart,reputation,13,"King of my heart, body and soul, woah
And all at once, you're all I want, I'll never let you go
King of my heart (My heart), body and soul (My soul), woah
And all at once"
1607,King of My Heart,reputation,14,"I've been waitin', waitin'
Woah, woah (Woah)
And all at once
You are the one I have been waitin', waitin'"
1608,King of My Heart,reputation,15,"Body and soul, woah
And all at once"
1609,Dancing With Our Hands Tied,reputation,0,"I, I loved you in secret
First sight, yeah, we love without reason
Oh, twenty-five years old
Oh, how were you to know? And"
1610,Dancing With Our Hands Tied,reputation,1,"My, my love had been frozen
Deep blue, but you painted me golden
Oh, and you held me close
Oh, how was I to know? I"
1611,Dancing With Our Hands Tied,reputation,2,"I could've spent forever with your hands in my pockets
Picture of your face in an invisible locket
You said there was nothin' in the world that could stop it
I had a bad feelin'"
1612,Dancing With Our Hands Tied,reputation,3,"And darlin', you had turned my bed into a sacred oasis
People started talkin', puttin' us through our paces
I knew there was no one in the world who could take it
I had a bad feelin'"
1613,Dancing With Our Hands Tied,reputation,4,"But we were dancin'
Dancin' with our hands tied, hands tied
Yeah, we were dancin'
Like it was the first time, first time"
1614,Dancing With Our Hands Tied,reputation,5,"Yeah, we were dancin'
Dancin' with our hands tied, hands tied
Yeah, we were dancin'
And I had a bad feelin'"
1615,Dancing With Our Hands Tied,reputation,6,"But we were dancin'
I, I loved you in spite of
Deep fears that the world would divide us
So, baby, can we dance"
1616,Dancing With Our Hands Tied,reputation,7,"Oh, through an avalanche? And
Say, say that we got it
I'm a mess, but I'm the mess that you wanted
Oh, 'cause it's gravity"
1617,Dancing With Our Hands Tied,reputation,8,"Oh, keeping you with me, I
I could've spent forever with your hands in my pockets
Picture of your face in an invisible locket
You said there was nothin' in the world that could stop it"
1618,Dancing With Our Hands Tied,reputation,9,"I had a bad feelin'
But we were dancin'
Dancin' with our hands tied, hands tied
Yeah, we were dancin'"
1619,Dancing With Our Hands Tied,reputation,10,"Like it was the first time, first time
Yeah, we were dancin'
Dancin' with our hands tied, hands tied
Yeah, we were dancin' (Knew we had our hands tied)"
1620,Dancing With Our Hands Tied,reputation,11,"And I had a bad feelin'
But we were dancin'
I'd kiss you as the lights went out
Swayin' as the room burned down"
1621,Dancing With Our Hands Tied,reputation,12,"I'd hold you as the water rushes in
If I could dance with you again
I'd kiss you as the lights went out
Swayin' as the room burned down"
1622,Dancing With Our Hands Tied,reputation,13,"I'd hold you as the water rushes in
If I could dance with you again (Again, yeah)
Dancin' with our hands tied, hands tied
Yeah, we were dancin' (Oh, yeah, we were dancin')"
1623,Dancing With Our Hands Tied,reputation,14,"Like it was the first time, first time (First time, first time)
Yeah, we were dancin' (Oh)
Dancin' with our hands tied, hands tied (Dancin' with our hands tied)
Yeah, we were dancin'"
1624,Dancing With Our Hands Tied,reputation,15,"And I had a bad feelin' (Had a bad feelin')
But we were dancin'
Hands tied, hands tied
(Dancin')"
1625,Dress,reputation,0,"Our secret moments in a crowded room
They got no idea about me and you
There is an indentation in the shape of you
Made your mark on me, a golden tattoo"
1626,Dress,reputation,1,"All of this silence and patience, pining and anticipation
My hands are shakin' from holdin' back from you, ha, ah, ah
All of this silence and patience, pining and desperately waitin'
My hands are shakin' from all this, ah, ha, ha, ha-ah"
1627,Dress,reputation,2,"Say my name and everything just stops
I don't want you like a best friend
Only bought this dress so you could take it off
Take it off, ha, ha, ha-ah"
1628,Dress,reputation,3,"Carve your name into my bedpost
'Cause I don't want you like a best friend
Only bought this dress so you could take it off
Take it off, ha, ha, ha-ah"
1629,Dress,reputation,4,"Inescapable, I'm not even gonna try
And if I get burned, at least we were electrified
I'm spillin' wine in the bathtub
You kiss my face and we're both drunk"
1630,Dress,reputation,5,"Everyone thinks that they know us
But they know nothin' about
All of this silence and patience, pining and anticipation
My hands are shakin' from holdin' back from you, ha, ah, ah"
1631,Dress,reputation,6,"All of this silence and patience, pining and desperately waitin'
My hands are shakin' from all this, ah, ha, ha, ha-ah
Say my name and everything just stops
I don't want you like a best friend"
1632,Dress,reputation,7,"Only bought this dress so you could take it off
Take it off, ha, ha, ha-ah
Carve your name into my bedpost
'Cause I don't want you like a best friend"
1633,Dress,reputation,8,"Only bought this dress so you could take it off
Take it off, ha, ha
Ha-ah-ah, ha-ah-ah, ha-ah-ah-ah
Only bought this dress so you could take it off"
1634,Dress,reputation,9,"Ha-ah-ah, ha-ah-ah, ha-ah-ah-ah
Only bought this dress so you could take it off
Flashback when you met me
Your buzzcut and my hair bleached"
1635,Dress,reputation,10,"Even in my worst times
You could see the best in me
Flashback to my mistakes
My rebounds, my earthquakes"
1636,Dress,reputation,11,"Even in my worst lies
You saw the truth in me
And I woke up just in time
Now I wake up by your side"
1637,Dress,reputation,12,"My one and only, my lifeline
I woke up just in time
Now I wake up by your side
My hands shake, I can't explain this, ah, ha, ha, ha-ah"
1638,Dress,reputation,13,"Say my name and everything just stops
I don't want you like a best friend
Only bought this dress so you could take it off
Take it off, ha, ha, ha-ah"
1639,Dress,reputation,14,"Carve your name into my bedpost
'Cause I don't want you like a best friend
Only bought this dress so you could take it off
Take it off, ha, ha, ha-ah"
1640,Dress,reputation,15,"There is an indentation in the shape of you
(Only bought this dress so you could take it off)
You made your mark on me, golden tattoo
(Only bought this dress so you could take it off)"
1641,This Is Why We Can't Have Nice Things,reputation,0,"It was so nice throwin' big parties
Jump into the pool from the balcony
Everyone swimmin' in a champagne sea
And there are no rules when you show up here"
1642,This Is Why We Can't Have Nice Things,reputation,1,"Bass beat rattling the chandelier
Feelin' so Gatsby for that whole year
So why'd you have to rain on my parade?
I'm shaking my head and locking the gates"
1643,This Is Why We Can't Have Nice Things,reputation,2,"This is why we can't have nice things, darlin'
Because you break them, I had to take them away
This is why we can't have nice things, honey (Oh)
Did you think I wouldn't hear all the things you said about me?"
1644,This Is Why We Can't Have Nice Things,reputation,3,"This is why we can't have nice things
It was so nice being friends again
There I was, giving you a second chance
But you stabbed me in the back while shakin' my hand"
1645,This Is Why We Can't Have Nice Things,reputation,4,"And therein lies the issue, friends don't try to trick you
Get you on the phone and mind-twist you
And so I took an axe to a mended fence
But I'm not the only friend you've lost lately (Mm-mm)"
1646,This Is Why We Can't Have Nice Things,reputation,5,"If only you weren't so shady
This is why we can't have nice things, darlin' (Yeah)
Because you break them, I had to take them away
This is why we can't have nice (Nice things) things (Baby), honey"
1647,This Is Why We Can't Have Nice Things,reputation,6,"Did you think I wouldn't hear all the things you said about me?
This is why we can't have
Here's a toast to my real friends
They don't care about the he-said, she-said"
1648,This Is Why We Can't Have Nice Things,reputation,7,"And here's to my baby
He ain't readin' what they call me lately
And here's to my mama
Had to listen to all this drama"
1649,This Is Why We Can't Have Nice Things,reputation,8,"And here's to you
'Cause forgiveness is a nice thing to do
Haha, I can't even say it with a straight face (This is why we can't have)
This is why we can't have nice things, darlin' (Darlin')"
1650,This Is Why We Can't Have Nice Things,reputation,9,"Because you break them, I had to take them away (Away)
This is why we can't have nice (Uh, uh) things (Oh, no), honey (Baby, oh)
Did you think I wouldn't hear all the things you said about me?
This is why we can't have (Oh) nice (Oh, no) things, darlin'"
1651,This Is Why We Can't Have Nice Things,reputation,10,"(And here's to my real friends; Oh)
Because you break them, I had to take them (Away)
(And here's to my baby; Oh)
Nice things (Oh, no), honey"
1652,This Is Why We Can't Have Nice Things,reputation,11,"(They didn't care about that he-said, she-said)
Did you think I wouldn't hear all the things you said about me?
This is why we can't have nice things"
1653,Call It What You Want,reputation,0,"My castle crumbled overnight
I brought a knife to a gunfight
They took the crown, but it's alright
All the liars are calling me one"
1654,Call It What You Want,reputation,1,"Nobody's heard from me for months
I'm doin' better than I ever was
'Cause
My baby's fit like a daydream"
1655,Call It What You Want,reputation,2,"Walkin' with his head down
I'm the one he's walking to
So call it what you want, yeah
Call it what you want to"
1656,Call It What You Want,reputation,3,"My baby's fly like a jet stream
High above the whole scene
Loves me like I'm brand new
So call it what you want, yeah"
1657,Call It What You Want,reputation,4,"Call it what you want to
All my flowers grew back as thorns
Windows boarded up after the storm
He built a fire just to keep me warm"
1658,Call It What You Want,reputation,5,"All the drama queens taking swings
All the jokers dressing up as kings
They fade to nothing when I look at him
And I know I make the same mistakes every time"
1659,Call It What You Want,reputation,6,"Bridges burn, I never learn
At least I did one thing right
I did one thing right
I'm laughing with my lover, makin' forts under covers"
1660,Call It What You Want,reputation,7,"Trust him like a brother
Yeah, you know I did one thing right
Starry eyes sparkin' up my darkest night
My baby's fit like a daydream"
1661,Call It What You Want,reputation,8,"Walkin' with his head down
I'm the one he's walking to
So call it what you want, yeah
Call it what you want to"
1662,Call It What You Want,reputation,9,"My baby's fly like a jet stream
High above the whole scene
Loves me like I'm brand new
(Call it what you want, call it what you want, call it)"
1663,Call It What You Want,reputation,10,"So call it what you want, yeah
Call it what you want to
I want to wear his initial on a chain 'round my neck
Chain 'round my neck"
1664,Call It What You Want,reputation,11,"Not because he owns me
But 'cause he really knows me
Which is more than they can say, I
I recall late November"
1665,Call It What You Want,reputation,12,"Holding my breath, slowly, I said
""You don't need to save me
But would you run away with me?""
Yes (Would you run away?)"
1666,Call It What You Want,reputation,13,"My baby's fit like a daydream
Walkin' with his head down
I'm the one he's walking to
(Call it what you want, call it what you want, call it)"
1667,Call It What You Want,reputation,14,"So call it what you want, yeah (Call it what you want it to)
Call it what you want to
My baby's fly like a jet stream (Oh)
High above the whole scene"
